ObjectID_1;codine;Municipio;Total;Hombres;Mujeres;Superficie;Densidad;TotCentros;TotHospita;TotCentr_1;TotServici;Shape__Are;Shape__Len;codigo;hombres_0_;hombres_21;hombres_41;hombres_61;hombres__8;mujeres_0_;mujeres_21;mujeres_41;mujeres_61;mujeres__8;total_0_20;total_21_4;total_41_6;total_61_8;total__80
7246;46215;Riola;1780,000000000000000;884,000000000000000;896,000000000000000;5,589310245730000;318,465055926999980;2;0;0;2;0,000582738861839;0,146611423913000;46215,000000000000000;192,000000000000000;166,000000000000000;295,000000000000000;178,000000000000000;44,000000000000000;174,000000000000000;187,000000000000000;295,000000000000000;180,000000000000000;60,000000000000000;358,000000000000000;353,000000000000000;590,000000000000000;358,000000000000000;104,000000000000000
7248;46217;Rotglà i Corberà;1170,000000000000000;583,000000000000000;587,000000000000000;6,269751762910000;186,610258944999998;2;0;0;2;0,000652058179543;0,266302513258000;46217,000000000000000;111,000000000000000;130,000000000000000;194,000000000000000;118,000000000000000;27,000000000000000;98,000000000000000;122,000000000000000;193,000000000000000;129,000000000000000;45,000000000000000;241,000000000000000;252,000000000000000;387,000000000000000;247,000000000000000;72,000000000000000
7247;46216;Rocafort;7758,000000000000000;3789,000000000000000;3969,000000000000000;2,300627460430000;3372,123533009999846;5;0;0;5;0,000241035486688;0,104776161040000;46216,000000000000000;988,000000000000000;789,000000000000000;1248,000000000000000;642,000000000000000;97,000000000000000;956,000000000000000;815,000000000000000;1328,000000000000000;724,000000000000000;146,000000000000000;1777,000000000000000;1604,000000000000000;2576,000000000000000;1366,000000000000000;243,000000000000000
7249;46218;Ròtova;1270,000000000000000;641,000000000000000;629,000000000000000;7,654430767570000;165,916975221999991;3;0;0;3;0,000795268404868;0,149225376963000;46218,000000000000000;130,000000000000000;116,000000000000000;212,000000000000000;144,000000000000000;31,000000000000000;104,000000000000000;110,000000000000000;184,000000000000000;167,000000000000000;64,000000000000000;246,000000000000000;226,000000000000000;396,000000000000000;311,000000000000000;95,000000000000000
7250;46219;Rugat;173,000000000000000;94,000000000000000;79,000000000000000;3,236783002710000;53,448130398300002;1;0;0;1;0,000336019804296;0,132268589117000;46219,000000000000000;9,000000000000000;18,000000000000000;37,000000000000000;18,000000000000000;10,000000000000000;5,000000000000000;16,000000000000000;24,000000000000000;26,000000000000000;8,000000000000000;27,000000000000000;34,000000000000000;61,000000000000000;44,000000000000000;18,000000000000000
7251;46220;Sagunt/Sagunto;71756,000000000000000;34990,000000000000000;36766,000000000000000;133,927771804000002;535,781332231999954;48;1;2;51;0,014062307655000;1,168130291810000;46220,000000000000000;7571,000000000000000;7578,000000000000000;11115,000000000000000;6926,000000000000000;1406,000000000000000;7021,000000000000000;7894,000000000000000;11185,000000000000000;8214,000000000000000;2452,000000000000000;15149,000000000000000;15472,000000000000000;22300,000000000000000;15140,000000000000000;3858,000000000000000
7252;46221;Salem;398,000000000000000;200,000000000000000;198,000000000000000;8,605262876130000;46,250766040400002;4;0;0;4;0,000892938817280;0,141523104482000;46221,000000000000000;40,000000000000000;45,000000000000000;59,000000000000000;39,000000000000000;14,000000000000000;23,000000000000000;44,000000000000000;57,000000000000000;55,000000000000000;19,000000000000000;85,000000000000000;89,000000000000000;116,000000000000000;94,000000000000000;33,000000000000000
7253;46222;Sant Joanet;524,000000000000000;255,000000000000000;269,000000000000000;1,857480768810000;282,102516913999978;2;0;0;2;0,000193341436725;0,068152653675300;46222,000000000000000;54,000000000000000;56,000000000000000;89,000000000000000;47,000000000000000;9,000000000000000;53,000000000000000;63,000000000000000;85,000000000000000;48,000000000000000;20,000000000000000;110,000000000000000;119,000000000000000;174,000000000000000;95,000000000000000;29,000000000000000
7256;46225;Sellent;387,000000000000000;203,000000000000000;184,000000000000000;14,005409341400000;27,632180578700002;0;0;0;0;0,001457014728810;0,177163902729000;46225,000000000000000;28,000000000000000;39,000000000000000;69,000000000000000;48,000000000000000;15,000000000000000;13,000000000000000;52,000000000000000;52,000000000000000;48,000000000000000;19,000000000000000;67,000000000000000;91,000000000000000;121,000000000000000;96,000000000000000;34,000000000000000
7254;46223;Sedaví;10914,000000000000000;5335,000000000000000;5579,000000000000000;1,824106074350000;5983,204679520000354;10;0;0;10;0,000190808270922;0,098312749988400;46223,000000000000000;1090,000000000000000;1186,000000000000000;1765,000000000000000;1038,000000000000000;194,000000000000000;1054,000000000000000;1188,000000000000000;1757,000000000000000;1215,000000000000000;365,000000000000000;2276,000000000000000;2374,000000000000000;3522,000000000000000;2253,000000000000000;559,000000000000000
7255;46224;Segart;170,000000000000000;95,000000000000000;75,000000000000000;6,643979834850000;25,587073444800001;0;0;0;0;0,000697494370610;0,109204910057000;46224,000000000000000;5,000000000000000;21,000000000000000;38,000000000000000;24,000000000000000;7,000000000000000;6,000000000000000;15,000000000000000;26,000000000000000;21,000000000000000;7,000000000000000;26,000000000000000;36,000000000000000;64,000000000000000;45,000000000000000;14,000000000000000
7257;46226;Sempere;29,000000000000000;15,000000000000000;14,000000000000000;3,808047901300000;7,615450422800000;0;0;0;0;0,000395527917346;0,127089532479000;46226,000000000000000;0,000000000000000;2,000000000000000;3,000000000000000;7,000000000000000;3,000000000000000;0,000000000000000;3,000000000000000;4,000000000000000;5,000000000000000;2,000000000000000;2,000000000000000;5,000000000000000;7,000000000000000;12,000000000000000;5,000000000000000
7258;46227;Senyera;1123,000000000000000;548,000000000000000;575,000000000000000;2,030789599790000;552,986877673999970;2;0;0;2;0,000211359603455;0,068450720146800;46227,000000000000000;104,000000000000000;126,000000000000000;192,000000000000000;96,000000000000000;20,000000000000000;131,000000000000000;124,000000000000000;181,000000000000000;110,000000000000000;29,000000000000000;230,000000000000000;250,000000000000000;373,000000000000000;206,000000000000000;49,000000000000000
7259;46228;Serra;3738,000000000000000;1887,000000000000000;1851,000000000000000;57,364481078200001;65,162273409299999;5;1;0;6;0,006022753296310;0,360632877951000;46228,000000000000000;361,000000000000000;420,000000000000000;642,000000000000000;407,000000000000000;42,000000000000000;379,000000000000000;404,000000000000000;629,000000000000000;368,000000000000000;71,000000000000000;781,000000000000000;824,000000000000000;1271,000000000000000;775,000000000000000;113,000000000000000
7261;46230;Silla;20101,000000000000000;9942,000000000000000;10159,000000000000000;25,051397466800001;802,390366710999956;16;0;0;16;0,002617974014980;0,246798694092000;46230,000000000000000;2107,000000000000000;2201,000000000000000;3308,000000000000000;1863,000000000000000;333,000000000000000;2006,000000000000000;2285,000000000000000;3136,000000000000000;2171,000000000000000;561,000000000000000;4308,000000000000000;4486,000000000000000;6444,000000000000000;4034,000000000000000;894,000000000000000
